x,y,curvature
346439.391087,4070220.709209,0.0
346439.681645,4070220.985768,0.0
346439.972203,4070221.262326,0.0
346440.262761,4070221.538885,0.0
346440.55332,4070221.815443,0.0012487749715731225
346440.843878,4070222.092002,0.0018726821141380324
346441.134436,4070222.368561,0.0024962518344698896
346441.424994,4070222.645119,0.0031193338974224087
346441.715552,4070222.921678,0.003742048923148121
346442.006111,4070223.198237,0.004364297780212376
346442.296669,4070223.474795,0.0049860990923480016
346442.587227,4070223.751354,0.005607498452166229
346442.877785,4070224.027912,0.006228377922640591
346443.175801,4070224.29769,0.00560388134823835
346443.473817,4070224.567468,0.0049797970401763295
346443.771833,4070224.837246,0.004355922714641795
346444.069848,4070225.107024,0.0037325729952324385
346444.367864,4070225.376801,0.0031094145823715403
346444.66588,4070225.646579,0.002486684543360832
346444.963896,4070225.916357,0.001864351624147365
346445.261912,4070226.186135,0.0012425200563179208
346445.559927,4070226.455912,0.0
346445.857943,4070226.72569,0.0
346446.155959,4070226.995468,0.0
346446.453975,4070227.265246,0.0
346446.75199,4070227.535024,0.0
346447.050006,4070227.804801,0.0
346447.348022,4070228.074579,0.001682943331493647
346447.646038,4070228.344357,0.003360599907596746
346447.944053,4070228.614135,0.005032739068035356
346448.242069,4070228.883912,0.0066988339003626355
346448.540085,4070229.15369,0.008003741436766095
346448.838101,4070229.423468,0.009310276976361933
346449.136116,4070229.693246,0.01061829600365997
346449.434132,4070229.963024,0.011927550434643074
346449.732148,4070230.232801,0.019518653557515395
346450.030164,4070230.502579,0.027030968515096603
346450.349443,4070230.754866,0.031180176370825305
346450.668722,4070231.007152,0.035275061722350266
346450.988001,4070231.259438,0.05008662158235627
346451.307281,4070231.511725,0.06382981517688248
346451.617634,4070231.764172,0.07687113161389841
346451.927987,4070232.016618,0.09797950495034961
346452.23834,4070232.269065,0.11910429313043767
346452.548693,4070232.521512,0.13952140040540878
346452.931389,4070232.700522,0.14994097934997916
346453.314086,4070232.879532,0.16943743804122618
346453.696782,4070233.058542,0.18940711717224834
346454.079478,4070233.237552,0.2071360600236729
346454.604135,4070233.28361,0.21241599832560584
346455.128792,4070233.329668,0.21723333481452253
346455.653448,4070233.375726,0.2208424826322261
346456.037055,4070233.23288,0.21035571435631062
346456.420662,4070233.090035,0.20015132865479474
346456.804269,4070232.94719,0.18866983576991128
346457.187876,4070232.804344,0.1816893372767841
346457.50652,4070232.5069,0.15989520626309234
346457.825165,4070232.209455,0.13606861398125258
346458.143809,4070231.912011,0.1113906993349827
346458.462454,4070231.614566,0.09252746306441373
346458.781098,4070231.317122,0.07213514759962794
346459.099742,4070231.019678,0.05088679134450019
346459.418387,4070230.722233,0.043123093968366666
346459.693176,4070230.429959,0.032469247871144
346459.967965,4070230.137685,0.021842526274848912
346460.242755,4070229.84541,0.01131888099458743
346460.517544,4070229.553136,0.00982337324484034
346460.792333,4070229.260862,0.008288963031724939
346461.067122,4070228.968588,0.0067146506913384665
346461.341911,4070228.676313,0.005099422026118745
346461.616701,4070228.384039,0.0034426803904852076
346461.89149,4070228.091765,0.0017432094306149195
346462.166279,4070227.799491,0.0
346462.441068,4070227.507216,0.0
346462.715858,4070227.214942,0.0
346462.990647,4070226.922668,0.0
346463.265436,4070226.630394,0.0
346463.540225,4070226.338119,0.0
346463.815014,4070226.045845,0.0
346464.089804,4070225.753571,0.0
346464.364593,4070225.461297,0.0
346464.639382,4070225.169022,0.0
346464.914171,4070224.876748,0.0
346465.188961,4070224.584474,0.0
346465.46375,4070224.2922,0.0
346465.738539,4070223.999925,0.0
346466.013328,4070223.707651,0.0
346466.288117,4070223.415377,0.0
346466.562907,4070223.123103,0.0
346466.837696,4070222.830828,0.0
346467.112485,4070222.538554,0.0
346467.387274,4070222.24628,0.0
346467.662064,4070221.954006,0.0
346467.936853,4070221.661731,0.0
346468.211642,4070221.369457,0.0
346468.486431,4070221.077183,0.0
346468.76122,4070220.784909,0.0
346469.03601,4070220.492634,0.0
346469.310799,4070220.20036,0.0
346469.585588,4070219.908086,0.0
346469.860377,4070219.615812,0.0
346470.135167,4070219.323537,0.0
346470.409956,4070219.031263,0.0
346470.684745,4070218.738989,0.0
346470.959534,4070218.446715,0.0
346471.234323,4070218.15444,0.0
346471.509113,4070217.862166,0.0
346471.783902,4070217.569892,0.0
346472.058691,4070217.277618,0.0
346472.33348,4070216.985343,0.0
346472.60827,4070216.693069,0.0
346472.883059,4070216.400795,0.0
346473.157848,4070216.108521,0.0
346473.432637,4070215.816246,0.0
346473.707426,4070215.523972,0.0
346473.982216,4070215.231698,0.0
346474.257005,4070214.939424,0.0
346474.531794,4070214.647149,0.0
